TIME,FSC-A,FSC-H,BSC-A,AF405-A,FITC-A,mCherry-A
14.04234,726775.3,317221,767243.6,636.6626,378.8861,443.0906
14.04793,612629.1,259081.8,733997.8,730.1971,856.3794,1233.85
14.05128,481670.1,254475.2,649299.1,431.4117,111.6132,290.9404
14.05439,385880.7,209558.7,443898.6,701.4865,472.0667,259.7377
14.05682,484525.3,246364.2,508816.5,806.6113,143.3173,125.8137
14.05806,538857.1,275185.1,584685.8,457.6598,367.3547,493.5075
14.05856,423040.6,218345.1,438933.8,526.6715,392.3051,599.178
14.06171,327498.7,185606.4,354201.9,668.2635,740.2097,3999.834
14.06234,370946,214586.4,501167.6,2369.078,2497.192,4540.322
14.06371,286434.8,135980.3,458703.3,582.7951,282.8743,303.6663
14.06522,682165.2,366029.4,635525.4,360.3061,128.8071,369.9795
14.06563,504712.1,270151.8,584127.1,2900.778,1942.429,3638.274
14.06782,540286.4,306770.3,706070.3,2954.218,2471.15,10870.3
14.07219,500017.8,294980,349100.8,2120.99,486.1787,8255.808
14.07378,385616.9,224488.3,441553.7,1527.002,147.7264,354.2159
14.07518,492414.4,234716.2,430738.3,1927.359,640.7473,10193.12
14.07865,339166.2,184677.9,380174.7,1711.948,878.9705,3381.132
14.08979,383266.6,213380.2,508434.6,2206.458,2715.788,3981.858
14.0915,475383.9,293882.4,508975.3,567.6804,244.3133,330.6222
14.09367,332325,192606.4,351569.1,449.7116,198.4382,284.2015
14.09673,422116.4,254205.3,451604.1,637.4736,159.479,490.4403
14.09939,294594,154127.7,402286.4,992.9872,483.2148,1239.188
14.10186,333328.9,182505.1,370863.4,297.9891,386.3182,476.7265
14.10215,318085.6,189493.9,371530.7,1076.775,171.6445,154.1262
14.10446,357871.4,185419.4,350768.2,1233.511,197.4207,195.7544
14.10584,482550.9,257965.1,539173.9,307.5593,358.802,388.8987
14.11019,535888.5,257005.3,818477.1,801.9958,948.7932,862.1451
14.12455,513822.3,273364,559225.5,2713.694,3631.432,6564.091
14.12597,378414.2,200346.7,585917,5582.031,4285.229,14942.33
14.12787,390517.9,207121.6,434112.8,5112.78,4473.006,9316.479
14.13298,629976.4,362975.2,625974.3,555.9425,297.1338,491.2809
14.13574,417640.5,225970.1,385178.7,645.2153,427.4155,763.0219
14.13583,317322,137374.7,402786.2,2444.77,1263.961,6279.89
14.1365,406285.5,197935.4,627619.4,14088.58,16189.46,50392.31
14.13845,478614.5,234645.6,446768.5,411.5782,390.8452,440.3479
14.14053,339553.5,176098.7,368619.8,327.555,187.9242,203.1274
14.14105,438389.6,243024.3,355779.8,354.6288,275.1916,190.3131
14.14216,414728,178563.8,625600.9,719.3145,379.9479,556.3112
14.14635,277350.1,141299.2,494861.2,8060.997,15377.29,17464.38
14.1469,546407.6,296193,654743.3,664.4738,268.0692,2741.918
14.14966,262551.8,139633.8,320918.7,1237.242,5689.014,4976.704
14.15021,312986,139937.3,477557.3,698.257,414.1736,661.6867
14.15507,415448.3,243687.4,462134.2,1540.112,269.2489,852.5897
14.15639,271018.4,159547.4,397347.3,4725.563,5244.021,9346.354
14.16083,328917.3,160340.3,539455.1,4488.254,6086.067,8480.051
14.16242,241577.5,123223.5,520142.2,1691.642,654.1072,1314.187
14.16422,524101,237496,686446,643.4606,421.93,417.3292
14.16445,381767.7,233675.7,363828.8,534.7524,190.3721,265.7983
14.16736,269374.3,128134.7,593410.9,1009.075,2059.646,1978.012
14.16955,414769.1,270271.7,402645.9,3963.957,3722.312,8174.497
14.16958,305406.7,188746.9,283912.4,346.9608,354.039,299.2278
14.17125,436102.9,248408.2,442417.1,483.2885,554.0845,507.3394
14.17967,414060.1,264147.5,504028.6,4036.817,3356.639,11050.93
14.17997,475029.9,253404.5,375380.9,285.4254,305.6275,357.2831
14.18363,494883.5,309280.2,511302.7,4878.436,1307.846,5734.461
14.18443,391318.2,211581.4,392419.1,4331.282,1873.521,6559.947
14.19067,454003.9,213813.6,606454.8,2031.968,2259.116,3799.272
14.19081,455149.7,286956.3,313407.5,267.966,129.0726,147.7411
14.19261,573553.8,314795,659814.7,2729.074,1133.68,1778.512
14.19424,364032.4,185086.7,630713.7,6902.499,3768.084,10608.93
14.19617,540376.8,343310.3,432914.7,353.2132,82.37168,195.6364
14.19952,377506.2,161919.5,428751.9,538.4684,254.665,246.9528
14.19998,602212.4,318563.8,710476.9,736.0955,226.6622,212.0931
14.20224,474636.4,222434.2,642025.5,2107.379,1566.61,3153.275
14.20471,324199.2,161356.2,475666.8,2987.662,1832.792,4000.999
14.20487,310413.2,161996.8,320404.9,1067.47,1016.257,6570.801
14.20872,548533.7,250724.3,636956.5,525.9047,390.8305,259.0151
14.20888,325841.2,198869.4,334888.3,1291.065,536.7578,1372.699
14.21166,479709.7,232160.3,651056.6,2789.563,2008.167,5858.137
14.21773,405171.5,173385,522794.9,576.1299,5930.157,5213.496
14.22143,513332.3,273688.8,520258.1,3023.097,1548.605,2750.486
14.2235,359377.8,186194.4,577055.8,3082.7,1014.826,3306.782
14.22416,356184.1,181842.1,409701.6,1046.457,564.9376,787.7216
14.22483,266258.8,160865.6,326952.3,273.7318,142.1671,195.9314
14.22552,453863,263949.3,384447.5,2844.669,2292.752,4956.664
14.23027,523224.3,223970.9,609390.6,746.757,466.6254,544.6617
14.23483,466244,270408.3,503998.3,2077.695,1401.056,11596.76
14.24945,340143.2,183753.9,278304.3,1717.404,590.4778,2206.886
14.25027,415531.7,274779.7,415953.8,1085.313,449.3135,1362.775
14.25744,422025.7,208998.7,505888.9,411.5045,166.0263,310.6855
14.26113,389255,173087,691075.6,650.9811,542.5825,401.1085
14.26545,310923,172495.7,475322,2338.48,1886.306,2297.132
14.26736,296229.3,163681.3,395677.3,1605.024,455.1677,1602.989
14.27029,425674.3,241145,373208.7,382.0271,212.1521,184.9455
14.27031,474549.1,277018.6,316093.2,750.178,453,1209.121
14.27127,502136.2,230603.5,617386.6,898.0076,472.7303,1010.284
14.27403,463424.8,247770.9,638223.7,3889.002,3069.296,10301.08
14.27751,354229,174839.8,418157.9,3918.465,3314.45,4412.356
14.27777,401993.8,190124.5,610745.7,4215.437,4056.223,7645.791
14.28143,451709.1,226488.6,573774.9,5948.265,6319.129,7701.104
14.28349,413760.8,187886.7,598268.4,522.7195,526.5683,654.7708
14.28392,487238.5,233131.4,630682.1,564.4658,993.9163,902.3872
14.28409,480007.5,270785.8,471637.3,586.7766,250.9785,252.8955
14.28447,397497.5,206892,489409,303.4893,141.8427,235.9818
14.2856,652179,307472.5,620044.6,3151.58,1802.297,20696.96
14.28752,340284.3,193029.8,384453,4778.988,6371.139,7831.429
14.28985,418212.6,169171.5,807535.3,19795.36,19098.39,46875.18
14.2931,344881.2,188202.6,425654.4,338.2459,258.1304,211.0903
14.2971,380928.9,173492.5,513523.3,499.4355,379.5792,364.7446
14.2992,379660,168164.6,547179.1,699.2451,139.3064,406.3434
14.29995,263619.2,154941.9,298215.8,334.7953,209.7042,216.3842
14.30181,479736.9,287697.8,382159.5,2240.846,670.6081,2910.304
14.30723,437476.8,267309.3,506039.4,2333.289,1248.802,9030.493
14.30848,336184,200900,385313.8,1234.174,4013.356,8711.049
14.30961,429314.2,212033.9,640884.9,1056.646,725.3604,5502.033
14.31057,318341.6,202749.1,400681.8,951.123,342.7877,344.8227
14.31111,387816.2,197304.8,546481.3,426.7077,99.18223,157.7685
14.31142,284215.2,143364.5,450287.3,2914.492,844.8774,4672.3
14.31512,262693.2,169506.4,326049.9,847.2664,360.7484,829.4825
14.31845,364945.2,190123.4,387083.3,313.6052,251.3767,123.4101
14.32033,464762.2,293148.8,315167.3,254.2079,361.2646,263.9551
14.32501,405041.7,192495.5,437135.6,357.2684,268.1135,423.5373
14.33015,301197.3,160144.3,355269,471.4326,175.7292,252.1877
14.33029,442294.1,211578.1,650322.4,12915.06,5272.628,16723.57
14.33174,369450.3,223301.1,400053.2,298.225,245.2718,201.6234
14.33302,449585,237573.3,444705.2,1145.58,384.4602,720.8333
14.33453,430505.4,227683.7,596065.6,326.2131,453.1917,252.3794
14.33504,314983.7,179752.2,448191.4,4722.658,3932.769,6307.155
14.33537,297286.1,137904.5,519011.3,10714.78,10067.6,11751.44
14.33624,276205.8,150948,338557.2,3112.429,3183.313,4928.985
14.34432,545772,286781.6,657729.6,485.176,636.7068,774.1847
14.35096,533015.9,332901,455855.6,316.348,228.299,338.3934
14.35102,462359.7,275374.4,375504,182.4092,213.5087,170.1109
14.35173,413309.1,213881.9,414221,5242.915,3310.424,5340.475
14.35317,428076.9,225304.8,436425,384.0768,411.3718,318.899
14.35368,590097.7,291145.1,724839.8,446.1726,283.1545,528.1166
14.35432,411787.3,228515.8,503467.6,442.6777,147.8296,43.29453
14.35762,549264.3,267741.6,699354.8,817.553,419.7771,1427.392
14.35901,351155.1,183685.6,330135.9,410.5313,226.441,125.0026
14.36238,544670.8,293729,534052.9,317.7046,126.8901,72.97842
14.36715,285144.5,147440.2,472593.7,2296.866,1205.464,3738.312
14.3683,271727.9,178622.1,271040.9,273.3188,516.5704,433.4909
14.36874,383320,196331.5,349934.8,375.2144,211.4,142.1966
14.36903,468727.5,276273.8,299962.5,674.9877,267.5826,715.8786
14.37162,331754.8,177101.1,477383.7,1468.829,249.9168,307.8394
14.37229,445721.2,201558.6,604219.1,2135.957,1302.36,7301.72
14.37303,543681.8,257443.2,573133.7,368.4607,135.7673,124.1621
14.37413,338779.2,166782.6,472028.6,413.2298,290.5865,190.8734
14.37648,317973.6,170101.1,367820.8,2914.448,1334.993,14488.02
14.37766,466548.3,235327.7,525391.6,1672.266,1219.797,1895.36
14.37853,367041.1,171566.1,584153.4,3810.568,6213.399,7165.422
14.37885,273320.3,158583,342219.6,737.6292,404.5149,585.9655
14.38107,338939.4,175695.5,376288.2,476.6527,191.8614,358.5513
14.3815,339047.8,220390.2,369177.4,378.429,335.9455,345.6632
14.38285,362622.6,224763.8,268677.6,169.4769,240.3466,379.2106
14.3841,551265.5,264352.5,672247.8,2475.604,1992.448,5917.239
14.38978,447573.4,256237,434562.6,857.2937,296.6324,573.6821
14.38992,373345.3,183663.2,495261.8,638.2404,260.6519,358.0499
14.39083,467950.5,231949.8,515078.3,800.1968,455.787,2413.803
14.39145,528076.5,238899.4,711590,7250.935,2224.345,11958.33
14.3981,304514.8,172837.3,363107.9,4022.69,2591.833,3979.248
14.39855,468825.5,281169.3,450103.2,464.9443,230.275,275.634
14.39982,368717.9,193632.3,365299,353.4491,442.4565,278.1556
14.40234,347379.9,190849.1,467784.8,1362.539,315.4189,1615.302
14.40497,549547.4,267107.7,715964.6,4110.326,2160.096,8615.332
14.40559,499520,259299,573457.9,476.2251,314.1508,329.5457
14.40742,356854.3,184888.5,439238.8,-270.2222,157.1786,254.7093
14.40881,565032.9,274913,790565.2,752.8471,596.8481,647.2503
14.41192,537867,281906.3,623420.4,5698.82,3266.378,15817.04
14.41211,479375.5,302365.3,504629.6,4322.832,10037.33,12467.12
14.41299,361535.7,189025.8,398505.7,979.2586,285.912,581.9546
14.41472,303710.8,164909.9,415074.1,398.1445,102.9277,157.1934
14.41813,381470.3,158449.8,505743.8,9439.329,7365.158,18876.33
14.4185,551249.8,275834.7,590904.7,592.7487,294.8924,396.0211
14.41881,429018.7,215022.1,402269.8,316.3185,172.5146,138.923
14.41911,442743.5,240550.2,577538.3,1035.987,581.3058,1295.813
14.42261,428898.7,191580.5,711855.3,1829.872,1401.233,2755.367
14.42401,618349.8,298201.1,664431.9,414.1883,234.3007,306.7925
14.43311,533149.3,276982.7,699900.1,6683.402,4247.037,9106.288
14.43549,287243,133269.9,383049.3,389.3854,105.4788,448.3992
14.4368,376070.4,210687.7,528456.3,2460.592,2004.451,4635.508
14.43705,357792.3,201649.3,465359.5,6802.447,7835.838,11734.81
14.44233,331354.7,199332,347584.1,358.3891,288.1387,234.8758
14.4431,372362,179310.9,497715.1,219.7168,418.5531,378.5765
14.4439,476779.1,300293.3,538797.3,545.3696,234.0942,588.3102
14.44725,468782.3,270966.1,328074.1,254.031,132.9803,82.74033
14.45121,440376.3,226759.7,503738.3,4390.59,1948.195,3280.785
14.45686,375955.5,191972.5,513518,513.9456,209.5273,263.1736
14.45846,405635.5,196106.4,419755.6,337.7151,164.5517,235.9228
14.45929,300423.7,154239.7,287571.4,3392.398,3043.962,6757.471
14.46242,462190.5,194102.7,531096.1,4465.191,3354.25,6094.428
14.46298,444928.6,215227,586223.8,1028.127,974.6873,1324.701
14.46306,301309.4,130861.9,395902,1481.496,1771.389,9835.424
14.46417,329282.5,189068.3,391340.3,328.9854,297.9301,229.1396
14.47,579763.9,268418.1,712826.9,910.1289,700.3068,742.5101
14.4733,507281.3,238631.7,546779.1,546.4165,53.79375,232.6049
14.47458,426321.9,221569.6,443405.8,1433.571,605.976,1578.481
14.47817,448525.7,244020,638774.2,514.9484,462.7619,431.7656
14.48279,403297.6,249391.5,425164.3,1073.973,364.6562,939.3852
14.48329,539034.4,291387,717010.5,111463.4,3033.876,11638.3
14.48451,430334.7,250498.1,314657.3,2188.409,2415.573,3232.078
14.48614,511417.9,290529.1,513018.8,250.89,476.0334,246.4072
14.48691,687677.7,319848.5,700294.3,480.1181,356.7523,277.4773
14.49075,477072.2,266005.6,465917.4,416.8721,195.8281,92.53174
14.50109,244065.2,144390.4,324137.2,2395.297,2463.94,3282.938
14.50234,469053.1,239176,617139.3,636.5889,211.2525,326.2573
14.50297,422006.3,193532.6,571290.2,472.4059,277.6837,245.8174
14.50418,397541.8,230257.4,296656.6,512.6922,183.5004,903.213
14.51358,364263.9,207252.6,304832.3,7557.963,1638.453,4856.435
14.51975,354759.9,180000.8,457383.4,1531.869,441.1442,718.0316
14.52337,470035.9,239745,591189.4,4289.329,3894.311,6823.283
14.52447,399107,239292.5,317999.2,409.6023,291.0289,113.9283
14.52792,375365.1,184801.1,461378.2,366.7943,273.3926,316.3627
14.53074,491528.8,265186.9,536897,638.3141,128.6892,375.819
14.53094,311283.3,152054.6,555086.8,637.0607,553.5978,463.7204
14.53139,379493.3,217123.2,573660.8,2567.752,1748.725,2475.604
14.53145,338689.9,175182.6,431464.4,2058.835,6150.611,7905.897
14.53174,341499.8,181984.3,598378.7,8772.775,4823.595,17462.72
14.53995,562200.5,272916,674042.6,4258.303,3039.745,10134.12
14.54081,309608.4,164249.1,373537.2,271.1069,231.0565,246.6579
14.55397,523043,209890.2,817681.9,444.9339,274.2626,448.0601
14.55414,382228.7,215769.1,425185.6,383.015,277.1676,379.2401
14.55639,543188.3,272126.4,618774.6,1445.973,1490.83,2436.777
14.5572,438865.8,197992.5,443394.3,2393.733,2983.857,13842.14
14.55846,585159.2,260162.6,812038.1,830.3525,375.524,555.2199
14.56247,398890.2,187404,473176.5,682.8326,228.2548,612.1841
14.56467,415345.6,200121.6,514884.3,5695.546,3110.261,7403.704
14.56834,451678.4,253064,399502.7,3105.704,551.1205,2400.723
14.57162,464922.3,291119.4,518171.2,2698.845,2399.986,3724.082
14.57461,381155.2,239564.6,390795.8,1804.922,868.7809,1766.685
14.57691,490006.9,245289,540840,505.2159,206.519,313.7084
14.58435,554307.9,323107.7,408456.7,198.158,161.219,117.1282
14.58791,545667.5,306762.4,421192.3,475.2666,249.2975,228.6677
14.58939,542749.7,297649,545234.1,3660.452,1618.929,10397.77
14.59187,460019,244301.1,604068.7,2903.24,425.1594,599.178
14.59389,316649.5,182219.5,393915.6,388.1024,187.9242,164.9793
14.59399,254077,148465,301120,311.7177,125.622,143.5237
14.59448,319473.7,169234.2,492687.5,3476.156,2840.127,3205.403
14.59735,379516.6,205685.8,427663.1,1171.076,1911.123,3185.451
14.59834,243516.4,121582.7,559765.1,7382.765,8991.947,14378.24
14.60638,622338.6,267889.4,657525.6,352.2694,502.0455,487.963
14.60703,387979.2,254840.3,405947.9,962.7578,332.5392,738.0125
14.60847,422691.6,247671.2,428467,1331.425,110.7137,124.1179
14.61298,520794.1,322545.4,400399,168.5921,148.9798,315.5369
14.61485,610849.3,324887.4,598084.6,4428.311,3291.225,12536.86
14.61558,556866.2,279997.8,586908.4,1651.268,1158.954,2396.299
14.6157,555614.1,267193.9,526852.9,340.561,80.73486,173.7237
14.61579,331602.4,188273.1,387340.7,1832.158,499.288,1017.79
14.6159,305459.8,153309,351205.8,3968.602,4086.615,7225.881
14.61663,304839.2,163756.3,375500.6,328.9706,183.4119,161.3665
14.61746,664545.1,364290.1,607107.6,727.8525,260.3865,426.3538
14.61768,601973.3,270025.3,622250.4,696.0304,1007.66,1168.761
14.62103,489352.4,269874.1,639501.1,592.9404,496.0144,535.5486
14.62595,512558.9,244432.2,499768,384.8878,304.3889,265.8868
14.62674,486781.8,283222.3,601711.5,491.6643,142.9044,119.0452
14.63111,593351.1,313120.7,742804.2,383.2215,400.9463,476.3873
14.64282,470098.2,297696,422860.5,828.6125,573.7115,1200.804
14.64345,581443.7,273901.6,548064.1,1650,372.6338,534.9293
14.64985,347394.9,203492.8,379637.2,855.0081,614.9269,1999.91
14.65847,520145.3,243369.3,482392.8,1100.412,801.7009,1671.234
14.66134,395567.5,195680.8,411993.5,839.4656,456.0525,769.0973
14.66509,445150.6,263921.3,473118.9,2222.133,1066.762,3442.151
14.66749,368084.2,208387.2,407230.7,321.5238,249.5776,140.8252
14.66769,350735.7,167158.9,555645.8,2598.085,11356.13,11320.81
14.66821,371723.6,199392.5,394696.1,440.805,190.6817,139.4243
14.66847,683939.3,273043.7,720595.7,7160.924,5621.255,28245.78
14.67091,557043.3,268582.7,663985.6,746.6095,655.6556,931.0536
14.67245,286055.1,146609.1,517130.5,6725.06,4928.528,5692.818
14.67883,421385,290216.7,300992.4,353.5966,220.5868,310.9361
14.67913,389116.3,228764.5,333325.4,115.1375,152.3861,200.6943
14.68459,487468.8,235558.4,750213.6,12784.63,6034.721,18881.5
14.68591,702443.8,317437.1,663722.8,436.9268,309.0634,512.3088
14.68938,491884.3,206912.2,552325.8,764.8209,664.1494,2144.76
14.69159,427822.7,206231.2,475148.9,490.75,164.4042,209.7042
14.69775,377022.5,205180.6,432368.3,2000.617,903.2867,1754.992
14.70078,362679.9,196661.9,435697.4,3159.764,687.0795,1408.281
14.70128,557189.8,248034.1,781474.6,619.4391,342.1831,421.6056
14.70496,458436,283457.4,649006.9,8165.708,7391.229,30642.47
14.70505,309374.5,200288.5,436471.5,581.3795,170.981,435.5849
14.70651,304906.3,147784,317997.8,1047.843,1124.744,2793.412
14.7096,338458.1,167796.2,629507.3,6941.104,9836.515,11809.06
14.71163,489409.8,265566.6,730559.6,9276.605,13124.22,40886.61
14.71197,621117.3,280772.8,688276.4,5048.915,3081.786,4052.861
14.71278,397142.5,234454.1,555819,550.2947,590.3746,555.4116
14.71498,429311.4,209229.4,596220.1,8585.795,6735.824,16702.65
14.71574,453428,210059.4,436689.1,577.6193,303.7105,372.3831
14.71623,358019.7,211559,304089.4,171.615,232.9588,291.8842
14.71624,392133.3,207652.5,400270.7,340.4578,122.5695,2883.2
14.71879,487156.8,292516,471092.1,312.7057,575.2156,404.5443
14.72614,343599.6,180324.5,516558.8,6079.888,4229.475,9038.898
14.72671,411317.6,234861.8,383355.2,2854.416,1808.682,4943.805
14.72841,551098.3,270251.5,576392.6,187.762,207.9937,285.8973
14.72993,310958,173034.4,393512.8,961.4601,192.8199,260.8142
14.73157,338580.4,178561.6,349434.6,356.3394,176.9236,139.9994
14.73789,537339.9,264133,519220.6,482.6102,763.6118,715.7607
14.73824,297956.7,165062.2,422359.2,1836.243,600.8001,929.6233
14.74241,506716.3,282036.2,423971.6,308.3703,270.0894,229.1691
14.74712,448949.4,186776.8,661173.4,2474.38,2469.514,6401.751
14.7476,511399,253538.9,709371.8,615.8559,277.551,556.842
14.74947,435490.1,235559.5,499798.8,1068.06,991.1145,2463.261
14.74966,241768.4,119912.8,486218.9,9309.519,12033.79,12338.34
14.7533,297012.9,172539.4,289507.9,120.1069,121.9355,95.89385
14.75623,312566.9,163805.6,259094.5,294.0076,82.78457,166.1885
14.75909,669356.7,418073.6,711181.1,1256.087,357.4453,5124.224
14.7608,585615.8,264256.2,663698.3,525.8015,362.4442,632.2978
14.76101,372927.5,175287.8,436047.7,467.9231,285.7646,151.9585
14.76141,514683.9,276235.7,542983.6,527.8364,621.0317,578.4008
14.76318,661773.8,312017.4,648152.8,504.4196,407.9212,464.2365
14.7632,601319.4,293367.2,595836.7,804.4731,800.7866,3160.737
14.76366,502643.4,295298.1,462464.1,1329.213,1265.126,2132.551
14.76414,383050.1,252592.5,291005.7,342.7287,145.2195,114.5771
14.76709,332213.3,196303.5,381437,470.1792,363.7419,277.6395
14.77151,350524,186640.2,474843.7,7196.05,7202.538,13657.64
14.77218,442931.2,222629.1,526016.2,505.8205,292.0022,240.4056
14.77288,475987.3,218659.8,515962.1,323.4556,211.9161,295.6592
14.77383,425298.6,248896.5,424886.6,429.539,152.4451,107.617
14.77702,380407.7,226812.3,426316.8,815.5327,245.8026,224.2439
14.77851,269161.4,142143.7,493926.9,960.3246,202.2279,634.2148
14.78297,456188,268617.4,424586.9,608.9252,143.5532,354.6436
14.7848,284977.3,186928,330512.8,368.8883,174.5938,191.3896
14.78768,489619.2,192906.6,518660.7,262.2888,671.2864,659.637
14.80118,450063.7,236230.4,507931.2,3818.516,3052.427,6548.917
14.80456,557651.3,253547.8,667709.4,3552.968,2172.689,2226.262
14.80485,519708,226284.8,602046.4,651.4087,364.435,250.3592
14.80539,372222.1,185225.6,352946.6,297.6499,193.2918,281.4292
14.80715,502499.3,277185.4,686375.5,1212.955,932.7789,1133.296
14.81239,511895,276148.3,403525.8,2649.726,911.8542,8295.12
14.81625,446737.7,220845,666547.5,786.3797,767.0034,762.4321
14.81717,681186.8,381562.7,746471.4,684.8381,704.1407,408.4373
14.81766,379716.7,190749.4,476533.7,7260.151,5829.529,8264.448
14.81791,524289.1,219553.6,745735.8,5736.525,3495.709,10503.85
14.81877,376625.1,215695.2,474309.9,554.7186,230.4962,439.876
14.81998,376319.8,147285.6,547625,2430.894,2085.201,5282.714
14.82126,289990.8,145411.8,393426.3,1718.495,1512.551,2165.892
14.82392,392063.4,227906.6,389961.2,908.9935,417.1818,513.6802
14.82424,567122.8,260957.8,523393.2,556.2964,494.584,441.498
14.82785,525191.8,295027,522137.3,3279.502,1429.855,12762.21
14.83365,658294.8,284245.9,769691.6,687.8168,347.5949,326.0361
14.83443,351998.1,191025,280198.6,810.9614,194.4272,556.3849
14.83458,496514.6,252959.8,362027.9,701.5602,174.697,395.9916
14.83534,598572.6,293505,709887.5,908.6691,315.4189,490.1307
14.84112,479613.5,280950.9,403883.4,234.3302,277.4478,417.1375
14.84191,381745.2,217262.1,420771.7,409.3073,382.7349,348.1111
14.84193,384614.8,177513.3,492555.5,1379.88,264.7809,1052.178
14.84248,650239.8,319985.1,656856.8,506.3809,446.0988,536.8168
14.84253,578375.9,318413.8,447955.7,855.2734,739.9295,754.3807
14.84489,597102.4,279273.1,835561.5,1069.298,712.1626,1606.439
14.84503,337956.4,205298.2,371553.6,308.4735,219.4661,300.7466
14.84627,605446.8,331991.5,522856.1,164.5812,73.30283,177.3365
14.8529,289671.4,176046.1,383844.8,763.0662,168.2234,493.6697
14.85456,347766.6,166501.4,590118.1,1487.453,456.3179,1158.394
14.85525,568866.7,264212.5,624244.9,464.0743,280.3085,179.519
14.85795,600814.9,322429,815763.3,3044.936,1546.762,18370.12
14.8584,486955.8,292075.8,321877.1,2754.939,1149.429,21222.14
14.86438,416336.8,253468.3,379283.1,2387.452,2622.298,11015.54
14.86473,269602.8,162802.1,373839.2,253.9572,243.576,223.5803
14.86934,425276.4,253594.9,628410,7494.142,6776.951,9271.386
14.87173,400454.4,233601.8,393615.3,1371.593,500.6151,1377.816
14.87233,385794.5,231443.5,447535.4,457.881,166.6898,209.5862
14.87264,255863.3,164962.6,344182.8,2502.633,3670.804,5172.133
14.87975,374494.1,181907,411764.8,1553.825,816.1078,4537.211
14.87995,528383,280831,501638.1,3087.345,2176.214,17140.96
14.88122,471945.1,210143.4,676051.8,4254.868,3805.318,13844.28
14.88299,639504.8,269663.5,795885.8,575.4221,319.3414,493.4043
14.88313,423622.8,202767,570793.9,634.9373,191.655,366.4257
14.88449,305367.1,150520.2,355113.1,249.0763,130.385,77.93311
14.88698,523125.1,312700.7,614175.8,4674.999,4320.679,5422.153
14.88741,537831.3,236018.7,587352,1426.39,763.5675,2112.216
14.88742,537151.3,282585,622552.4,505.9827,461.5527,387.9992
14.88743,475626.2,250970.7,509773.3,214.7326,65.42842,187.1132
14.88807,363499.1,187623.5,519928.6,1059.89,1426.109,1587.668
14.88905,373469.9,226159.4,481160.1,604.988,606.7723,598.6177
14.8944,475806,208462.2,611246.1,1098.894,670.0182,571.4849
14.89523,343225.2,194749,465159.7,2373.266,842.3559,1185.557
14.89778,274855.9,170656.6,485225.7,570.7476,207.743,234.3154
14.89989,360189.2,190256.6,549511.4,5773.42,3084.396,12386.72
14.90168,492490.6,228238.1,628209.6,403.173,489.3344,219.7168
14.90265,484575.7,289163.8,446505.8,3856.148,2133.17,3746.614
14.9032,374540.1,225575.8,400224.4,3513.744,1961.525,5598.089
14.90375,554064.4,267038.3,715131.8,546.5934,829.63,2570.465
14.90375,413063.7,230470.2,357449.2,5.588769,164.1388,148.9945
14.90566,274255.1,131505.9,370877.6,403.3794,288.1387,214.8211
14.90874,318135,164311.8,628168.1,11689.98,6784.206,12198.81
14.90905,546298,264800.5,411852.6,488.1252,169.0787,389.872
14.91027,251601.8,127673.3,333139.2,198.5709,135.8558,178.7227
14.91474,313585.1,141468.3,567194.9,274.5428,290.0409,242.4848
14.92759,304336.6,190347.4,354579.9,1250.542,1868.669,2985.878
14.92943,311967.4,182302.4,458740,1842.112,1051.087,2302.308
14.93091,312395.7,182723.5,431415.3,394.6645,441.734,468.1885
14.93278,341047.9,200797,419418.8,356.3836,233.6961,206.3421
14.93514,606434.9,335608,692714.4,1074.518,1473.356,1765.801
14.93537,398034.3,202713.3,324523.9,2157.354,3083.158,8219.207
14.93642,340086.7,204117.8,385532.5,2438.532,4026.244,4484.258
14.93831,528393.5,248222.2,728461.5,655.1837,684.0123,788.9456
14.94128,364131.6,225795.4,345526.2,260.1801,151.9733,315.7729
14.94497,431196.2,187547.4,660973.6,11707.62,6681.662,10119.21
14.94695,298059.3,147263.2,502699.2,7814.516,4002.635,11079.36
14.94725,528616.1,267117.8,551718,610.9307,305.893,392.1871
14.94794,440390.8,241295,574443.5,335.2967,326.6407,337.4496
14.95071,309751.5,136145,360689.7,1284.178,193.3508,1246.723
14.95072,458687.5,243626.9,412678.8,270.2664,1152.54,-680.1046
14.95359,268755.1,177754.1,284466.7,73.95166,212.5944,190.667
14.95371,377762.1,229672.8,327314.4,2376.407,1271.821,2864.517
14.95645,512131.2,254916.5,621368.3,536.9495,601.8029,484.4534
14.95701,476682.1,209553.1,609515.2,1053.269,559.8354,1040.794
14.95737,452701.1,200816,542738.1,10920.35,7725.051,10305.69
14.95922,509325.3,202143.2,618919.7,345.7959,468.8668,235.6868
14.95993,336973.8,212216.5,339473.6,348.0226,166.2917,145.0131
14.96115,418790,234069.9,549853.1,592.3801,164.4779,275.9584
14.96502,429852.8,228669.3,285385.8,2973.874,1629.252,4693.21
14.96726,378886.7,193352.3,447685.8,425.2773,322.2021,405.6503
14.96871,380607.5,231360.6,312231.3,219.3039,217.8735,206.6518
14.96874,386490.7,200372.5,513444.1,2902.489,2215.837,5138.1
14.96991,351248.6,207051,404466,1998.332,572.1484,3147.952
14.97087,533246.1,311382.4,608895.2,803.6179,1306.165,2896.516
14.97357,294380.7,161325.9,389516.5,1813.829,1338.96,1512.197
14.97614,427679.1,221201.1,437854.1,534.8703,143.9956,137.2272
