TIME,FSC-A,FSC-H,BSC-A,AF405-A,FITC-A,mCherry-A
31.25076,323393.1,139938.4,534609.1,423.6848,535.0325,579.7722
31.25933,426538.1,237296.6,612197.9,274.9114,589.1212,490.5436
31.2628,379213.1,155068.5,734360.3,656.8795,1793.405,1525.351
31.26546,249427,136939,485067.7,440.3479,954.9866,955.5174
31.26554,489404.2,196926.2,438024.3,337.833,553.2587,508.9909
31.26863,364567.9,163039.5,538133.6,242.9714,662.7632,556.2817
31.27,421299.6,231528.6,446403,292.2086,387.6748,450.5522
31.27152,203288.1,99182.72,454135.1,450.6111,620.8548,537.6721
31.27457,449119.1,232732.6,550999.7,694.895,523.1324,431.3232
31.27951,249184.8,126312.5,423910,390.7273,470.7101,323.1754
31.27977,306888.3,163139.2,316837.8,368.6376,316.0235,351.3994
31.28103,531397,275458.4,469427,392.1281,446.6592,453.2065
31.2817,415645.8,190302.6,531626.6,598.3375,477.567,520.8911
31.28217,406760.9,177565.9,483033.7,736.8918,1224.221,1200.258
31.28373,484364.5,230335.8,572270.8,373.8872,562.1064,646.631
31.29012,355637.7,177301.6,537713.6,440.7165,607.1262,563.7285
31.29073,268800.8,127691.2,371251.9,425.2331,370.4956,429.421
31.29207,544460.6,229419.7,580861.3,476.0629,285.912,254.2669
31.29387,307298.9,149056.3,464598.2,422.6083,705.4679,570.3052
31.2943,504678.5,197396.6,599286.3,309.4173,657.838,660.1679
31.29443,503865.3,300358.3,326127.4,285.8088,135.0152,163.5637
31.29783,472871.9,255683.7,766181.4,647.7959,919.4337,913.5058
31.30494,274966,118490.4,469354.8,431.7361,344.4245,521.4956
31.31216,310131.8,174464.6,399776.5,424.3926,466.9793,582.3823
31.31273,353675.3,171262.6,581921.1,562.0916,360.8664,409.4401
31.31301,423157,179617.8,651493.8,663.1761,515.435,650.9663
31.31653,672439.4,276991.7,628679.9,673.1445,68.00899,188.927
31.31705,588926.6,242950.4,626885.1,394.9152,644.3748,577.1179
31.31792,333477.8,181092.8,432586.2,447.9863,567.9163,631.9733
31.32617,320700.2,170392.3,430862.7,554.9692,641.3813,523.6191
31.32694,544364.9,295036,612853.2,586.7618,771.4861,761.2819
31.32711,362563.3,211107.7,372705.9,341.785,159.656,387.9992
31.33479,352050.5,139910.4,656019.5,738.0568,1361.064,1105.618
31.33536,298468.7,131016.5,576867.3,643.0477,867.8666,1034.557
31.3363,218846.1,139695.4,315446.1,306.3354,475.5026,450.1688
31.33664,277488,134442.6,370262.8,372.5306,353.5376,428.433
31.34321,333190.9,149705.9,448072.2,457.0994,368.2837,545.3843
31.34825,688224.7,245389.8,639788.2,360.8074,550.5307,763.6412
31.34863,343783.7,159463.4,314674.4,275.2211,138.5396,94.93536
31.34918,426186.3,222698.6,632675.1,599.0453,668.8681,429.2146
31.35106,198925.4,102357.9,370682.7,375.2881,252.1435,277.551
31.35289,246449.2,89339.04,393140,454.9318,461.8034,351.7386
31.35771,384758.6,229172.2,493023.6,496.5157,579.8164,637.9603
31.35886,348144.8,200916.8,412025.3,385.9938,497.1941,341.785
31.36578,566878.9,253701.3,463396.7,557.2106,397.1271,419.4084
31.36889,593954.9,260709.1,589047.5,469.7073,451.1862,415.3237
31.37553,595291.5,245581.3,477875.9,357.1357,368.092,235.8785
31.37571,449067.9,191649.9,562025.3,455.7723,621.9165,675.8577
31.37631,415084.8,186900,609925.8,1110.514,572.0895,566.0583
31.38392,395122.8,183434.7,417907.1,372.1767,759.1289,853.327
31.38487,283821.8,154151.2,326378.5,377.3525,418.5237,378.9599
31.38551,339522.8,176462.7,404890.8,343.7167,647.7664,401.0495
31.38563,540501.1,271484.7,508700.6,427.8432,578.5187,491.0302
31.39483,254652.1,118536.3,515317.3,288.006,761.5916,670.2837
31.39731,369017.7,149512.2,479626.2,651.6889,802.3203,897.4326
31.40441,328805.2,143642.2,610938.4,668.1603,1295.784,887.9508
31.40653,222459.4,116018.6,351783,389.5623,468.6014,472.686
31.40812,296966.9,172991.8,389735.3,358.5513,537.097,564.8196
31.41083,329816.4,160910.4,452434.4,284.7618,450.8029,269.013
31.41543,301825.7,174841,447708.6,277.8164,434.7738,318.9727
31.41816,174913.4,79658.88,452422.2,429.1408,454.1797,514.8746
31.42114,319329,163189.6,400883.9,249.4007,981.9572,659.8877
31.42293,422849,184695.8,742754.2,769.8346,958.8058,842.3116
31.42334,398857.9,182763.8,415857.9,384.0915,510.7162,508.7992
31.42672,472078.2,287770.6,457731.2,515.199,556.1637,515.5087
31.42694,259305.3,132123,285361,324.2961,549.9703,539.707
31.42979,416387.5,203696.6,750509.3,473.3939,1204.387,1021.565
31.43041,472593.6,215779.2,787015.6,1410.405,1621.967,1504.986
31.43275,523471.9,234106.9,455844.5,211.0166,536.05,474.2934
31.43405,273649.6,151827.2,359468.5,524.784,666.9511,494.7462
31.43601,523652.6,187611.2,599230.6,503.2694,1030.339,1189.848
31.43756,237341.5,111350.4,557569.6,404.5149,633.6987,538.3652
31.44234,311347.4,159045.6,286742.1,271.3281,461.479,436.1452
31.44334,285935.8,150995,339264.6,443.0759,558.936,640.8505
31.44609,461027.4,194434.2,520901.1,631.0886,627.756,564.8786
31.44745,333944.5,164712.8,583230.5,547.3455,378.7829,728.5455
31.45544,622134.3,289517.8,530719.9,790.6561,763.3021,394.3548
31.46189,358562.8,198695.8,341846.7,362.0609,469.6926,436.3812
31.46849,247927.1,150169.6,274862.5,600.402,545.0599,289.5838
31.47915,412717.8,222891.2,437471.9,377.1903,531.4935,369.0652
31.48518,298682.1,129517.9,598638.9,737.2605,1429.516,1366.004
31.49197,634987.3,375230.3,585868.8,674.4568,893.0087,843.9632
31.49311,336724.1,177932.2,321957.8,200.6059,577.693,458.4561
31.49622,299229.8,156800,316450.1,645.3923,465.6816,594.5182
31.49758,205714.6,94669.12,360142.8,416.0758,413.5837,508.9762
31.51234,329447.3,155329.4,513372.5,571.8683,529.2816,606.9492
31.51343,479716.2,270353.4,461107,576.9999,1019.796,742.4363
31.51345,316914.3,153815.2,491437.2,641.8237,882.0081,834.2161
31.51551,383549.4,206491,368884.6,405.6061,406.1222,522.3657
31.51906,217354.3,96272.96,288047.8,299.4194,309.9187,346.5185
31.52332,358931.4,160315.7,508800.4,496.9434,776.1459,539.1909
31.52494,219571.6,97418.72,425652.4,517.6764,881.0201,816.6387
31.53565,478376.4,258496,496650.8,548.7759,532.1423,482.6839
31.53906,379101.3,172084.6,265380.8,368.5934,263.1883,229.2575
31.54731,407947.9,151325.4,638119.9,654.933,871.214,1044.672
31.54934,228456.2,111309,318316.6,329.1918,565.8961,499.1553
31.55974,514433.4,220458.6,739149.8,613.0688,1112.091,1128.755
31.56181,361416.7,199482.1,462003.1,534.0593,528.0576,512.4268
31.56378,323347.4,149542.4,517073.6,603.2922,863.3986,628.6407
31.56808,270206.4,169254.4,257668.5,388.2646,402.9665,301.5134
31.57019,329477,173932.6,316836,316.053,216.5169,172.3671
31.57493,307017.3,169708,344142.5,459.7537,401.5951,447.7357
31.5751,234975.5,122562.7,359440.2,428.8459,919.9941,875.4019
31.57699,317165.4,150306.2,380778.4,471.816,735.1223,691.1199
31.57715,598387.7,217576.8,652661.1,903.1688,1079.547,1046.648
31.57888,378837,167216,444571.5,442.0732,511.8222,816.1226
31.58159,238932.5,110693,440379.3,458.81,399.339,340.3694
31.58161,436986.6,209111.8,540630.9,754.6756,461.8772,364.0516
31.58171,417041.2,188689.8,411818.8,366.116,448.4877,548.6874
31.58336,483643.2,252883.7,403244.6,523.3979,267.907,326.744
31.58711,511240.3,276295,467009,404.9277,704.9223,746.0491
31.59097,459248.8,221041,539537.5,454.3124,669.34,630.5283
31.59599,316424.4,202069.3,300904.7,383.2362,410.605,275.6045
31.59613,341049.5,174370.6,308883.8,433.019,514.7861,624.6003
31.5967,537874.5,353263.7,487564.8,503.4022,521.4514,452.5576
31.59824,397054,186913.4,556547.6,279.7776,536.9643,630.8674
31.59959,418597.4,275658.9,400956.8,389.4296,753.4664,887.1693
31.60299,281066.3,159489.1,338445.3,390.2554,632.9318,566.4269
31.60567,574116.6,247033.9,809853.4,960.6048,761.9307,1248.493
31.60747,477358,216705.4,560088.9,540.5475,546.3723,567.9311
31.61198,228808.2,116063.4,433009.1,782.6342,428.0939,290.7782
31.61352,555409.3,275266.9,598373.4,528.1756,910.0847,823.1565
31.61366,267461.8,146558.7,478917.1,341.0034,808.6906,569.7006
31.62047,464401.3,224684.3,432409.7,414.0114,683.3045,645.9526
31.6208,346498.4,149447.2,465666.8,560.4106,574.5373,410.1479
31.62134,234563.7,108617.6,436143,503.8003,647.4567,564.7311
31.62471,282790.1,139319,288824.7,213.0958,270.0305,195.7986
31.62494,379702,172165.3,502281.1,435.7618,543.3493,392.4673
31.62647,505102.3,228178.7,482986.4,171.4233,648.2973,431.7067
31.63132,418222.8,201232.6,472562.4,496.2061,501.3082,105.2724
31.63177,454630.5,237687.5,449741.9,553.3029,566.8398,448.7531
31.63695,289756.3,181020,382316.9,269.1162,501.2492,400.9168
31.63975,541092.8,250433.1,488162.8,505.039,754.012,665.4323
31.64124,445664.1,250033.3,489381.3,563.8317,587.1305,379.4612
31.64161,290285,146499.4,461517.3,411.6815,476.1514,327.9089
31.64647,325901.1,181253,474906.1,364.0516,519.269,382.7791
31.64818,463129.4,257567.5,659394.6,882.4505,690.6628,743.6308
31.64951,399846.6,134988,523768.8,438.1654,559.1424,564.2298
31.65182,230613.5,116959.4,309828.3,503.7708,738.5286,857.7065
31.6548,621641.6,322134.4,649896.5,674.9287,1027.67,1048.816
31.66091,377692.6,227523.5,348459.7,359.3328,658.8849,702.0763
31.66514,328539.8,171713.9,460553.1,487.2699,678.8217,606.9197
31.66842,530349.9,247978.1,696334.7,582.397,759.8367,673.0412
31.66934,445001,226589.4,554367,588.6641,725.4046,714.4188
31.6729,396967.2,187482.4,420548.7,622.2704,510.0232,408.0687
31.67298,592333.5,226279.2,653883.7,441.2474,331.2857,591.2446
31.67346,570962.1,286170.1,573448.3,572.7088,742.2594,550.221
31.67848,472244.1,216847.7,473637.5,239.5356,140.663,241.2756
31.68929,282448.5,158942.6,370855.7,513.7392,542.4793,440.5838
31.69209,354618.5,157541.4,472942,537.3919,848.9916,861.2604
31.70569,518459.5,203239.7,580822.9,443.5035,718.9606,595.8012
31.70791,308071.6,148929.8,337140.3,272.9649,417.4472,248.8698
31.70939,199857.8,96068,425930.9,449.2397,673.0117,631.1623
31.71016,291119.9,142760.8,565422.1,284.3932,471.5063,606.6543
31.71074,360004.3,165928,586308.1,394.5317,409.0419,450.39
31.71336,292053.6,144916.8,511714.2,539.7955,510.3918,586.3784
31.72175,411063.9,234068.8,267201.7,292.1496,297.9891,384.239
31.72311,324618.3,160431,566187.8,446.9394,566.5744,440.1857
31.72849,444184.2,204655.4,646962.1,486.6211,960.649,885.385
31.73129,376812.6,211245.4,422609.4,565.6896,539.1762,430.2763
31.75177,519669.1,243918.1,531204.8,542.9512,463.7942,456.657
31.75298,177217.8,110634.7,410656,432.4734,492.7997,551.091
31.7541,320262,169886.1,400094.1,324.5025,397.2893,353.4344
31.75506,254048.6,147164.6,343003.4,321.5828,706.8393,551.8136
31.756,342715.3,176797.6,390531.7,497.9608,410.8114,321.1699
31.75614,290662.3,140946.4,390456.2,252.5416,791.8358,527.7922
31.76347,520186.4,291148.5,487315.4,668.6027,852.9878,1045.395
31.76546,461997.6,269177.4,350555,480.3688,350.4262,266.2407
31.76677,557750.4,272348.2,692248.7,753.0388,647.383,494.5545
31.76697,358028.3,166647,618696.9,453.0737,1060.583,1010.048
31.76772,390301.8,168208.3,507364.3,491.2219,686.062,450.6259
31.76803,241201.9,130569.6,392426,425.6165,393.9861,307.8394
31.76869,333605,156609.6,407790.6,465.136,232.6639,471.875
31.77009,267315.2,110428.6,584044.8,523.1177,779.1836,417.4914
31.77017,479990.3,236513.8,581039.8,430.7629,350.3672,359.3181
31.77056,513176.1,268298.3,513370.9,544.3521,585.9655,544.765
31.77257,226557.4,118227.2,381639.5,458.8837,510.2001,385.9348
31.77337,276954.6,121184,468648.8,300.7318,636.4414,585.4494
31.77383,355315.8,162535.5,478043.2,643.0329,640.9832,472.5533
31.77824,342648.1,167797.3,402941.5,252.7038,521.0237,530.8447
31.78799,398196.9,186886.6,444494.2,248.5454,258.3073,566.1763
31.78947,610977.7,276985,719741.5,683.6879,1776.197,1681.291
31.7928,375954.7,172145.1,679324.3,1017.038,1942.016,1737.193
31.79455,273316.6,171674.7,358369.3,517.4257,271.2544,442.8694
31.79773,501956.8,218229.8,676019,614.3076,787.2055,752.2425
31.79838,435691.6,168253.1,646843.3,509.6987,1381.178,1296.432
31.79946,347946.1,193726.4,480187.8,701.4717,834.1128,822.8911
31.80197,467096.2,289256.8,608015.2,525.4033,820.9888,881.7132
31.80823,306772.7,155392.2,440318.3,302.7373,417.8011,483.6719
31.80883,379369.9,191004.8,532715.6,597.5854,572.5761,777.1044
31.81072,360421.7,174978.7,467728.8,412.5957,391.4646,570.0988
31.81738,414032.2,224477.1,499276,417.8896,390.3144,394.3695
31.82098,269885.3,133681,371074,339.1012,770.7783,790.4644
31.82633,492805.7,242668.2,707721.1,763.0514,916.8974,932.484
31.84721,517955.4,190112.2,642513.1,823.8643,868.4712,864.4603
31.85374,474795.8,236117.3,447964.6,528.7654,982.2668,717.9873
31.85374,318311.6,155757.3,534279.9,376.2761,502.3257,382.5432
31.85446,549678.9,247589.4,727358.8,236.9992,506.6906,332.8193
31.85562,519832.5,195764.8,573874.7,445.1551,818.3787,987.7376
31.85947,531850.7,212698.1,623166.6,537.1855,193.2181,406.6678
31.86257,511873.5,228326.6,680515.6,560.9267,597.8214,642.3251
31.86474,300284.3,165797,396694.2,457.7335,346.2973,522.9407
31.86575,311682.2,168826.6,434049.4,637.2819,601.6554,593.1469
31.86738,245500.3,125041.3,481471.7,467.6134,552.4034,564.9819
31.86905,645725.9,292264,596609,613.7029,52.64355,277.8754
31.86975,320767.3,171878.6,348925.8,467.23,128.3647,284.924
31.8701,310945.4,156003.7,547828.1,515.9511,322.6593,443.5625
31.87186,428631.5,196712.3,670505.8,672.879,634.1115,787.0433
31.87444,356358,186355.7,252157.6,285.5581,333.6599,274.4985
31.87525,529957.8,227741.9,770932.5,642.2809,1089.972,993.9752
31.87838,347099,169430.2,559639.5,374.654,405.7978,432.267
31.88361,365354.7,223043.5,342795.1,176.7762,568.049,540.5328
31.88382,509548.7,240420.3,472843.5,438.1064,317.5866,258.4843
31.89208,407032,213980.5,452405.4,308.3851,758.6423,562.0916
31.89501,228347.3,109670.4,424776,145.9274,797.454,623.1699
31.89548,512063.5,239962.2,524710.8,649.9489,751.5642,603.3954
31.89813,269445,169048.3,493141.9,557.6383,751.1513,653.8566
31.90766,314541.2,157410.4,449342.1,612.8034,827.1084,892.994
31.91186,420673.4,210505.1,356797,515.8331,613.5112,876.9207
31.91224,206511.6,85882.72,414486.8,527.0991,416.8279,547.9943
31.91235,545998.8,212629.8,792618.8,733.2938,456.3916,273.2894
31.91307,483029.3,210682.1,608466.9,629.6582,771.6631,667.8801
31.91311,254033.5,129772.2,608915.7,945.2542,655.7736,582.9131
31.91494,501160.3,214083.5,655481,728.3391,1102.035,1182.283
31.91772,194879.7,86563.68,418686.3,428.492,519.0773,770.5129
31.92223,357499.4,137183.2,611101.7,550.3095,629.9531,491.62
31.92285,371901.8,144749.9,510674.2,400.0468,378.1046,373.6808
31.92423,441302.3,201522.7,585085.6,452.2185,573.0775,679.2493
31.92423,368581.9,168248.6,419114.2,295.8214,534.8556,372.1324
31.92491,482250.8,199271.5,500312.8,463.2485,1063.96,908.6691
31.9272,211735.1,108572.8,491501.2,476.4611,555.3969,620.9433
31.93219,425165.8,167469.1,678231.5,1217.998,1532.222,1456.354
31.94273,414923,235522.6,512442,455.2856,628.8766,491.9297
31.95087,334472.8,177016,388217.9,372.8108,424.2304,563.8611
31.95089,204134.1,91733.6,511673,510.9521,500.0695,416.2675
31.95208,527179.9,275597.3,431721.8,305.4948,473.91,569.3024
31.95306,291215.2,120566.9,487216.1,539.1614,619.6309,645.8937
31.9542,228285.4,103159.8,342192.8,417.4619,682.1985,456.6276
31.95573,329721,146846.6,459987.9,396.7437,465.6227,387.5863
31.95654,391961,145768,581306.4,523.796,579.2266,699.9086
31.96045,361681.4,206127,398601.3,475.2961,576.2184,474.4408
31.96481,348828.2,154358.4,666514.1,644.7287,1179.452,1148.028
31.96689,321013.1,134031.5,477367.6,223.6393,207.3448,530.8447
31.98381,592679.6,359949,495939.3,543.5853,528.6328,703.1085
31.98721,457818.6,218526.6,553748.8,552.2265,1021.831,950.1941
31.98824,471161.2,241242.4,448813.9,629.1274,866.3183,558.2871
31.99267,483508.3,198867.2,396859.8,391.2434,628.9651,642.7085
31.99569,408876.1,198380,526248.8,383.8703,881.7722,579.61
31.99576,423147.4,193906.7,415367,541.0342,350.8391,296.6324
32.00088,437524.8,207114.9,484944.3,488.1105,620.7811,297.1928
32.00345,381270.1,178476.5,471168.1,580.2588,486.3704,621.312
32.01777,474299.3,209107.4,524491.4,305.9962,324.9007,632.9171
32.01938,343727.5,161520.8,435808.3,356.8112,492.2689,420.0573
32.02264,516483.2,300685.3,483086.8,403.9103,644.832,310.3758
32.02975,274206.6,128863.8,459119.8,354.6878,465.5784,431.9279
32.0319,532303.5,233745.1,631379.2,762.9039,1626.922,1423.809
32.0328,274732.1,147973.3,295097.3,372.6043,509.0647,343.702
32.03336,320545.2,166669.4,404288.1,429.3178,761.4441,674.1619
32.03473,480500.5,215717.6,538772.4,452.9558,525.5803,555.4264
32.03946,323022.3,174753.6,397521.4,422.0922,508.6665,569.9955
32.06358,462927.1,262478.7,552312.8,407.9655,542.7595,644.1684
32.06791,317672.8,123420.6,369805,616.4015,507.8997,380.9653
32.0695,665492.4,277439.7,726117.1,656.8647,340.4726,404.7803
32.07225,606009.8,235807,776813.1,522.1887,503.6381,354.8353
32.07909,295710.7,170408,585202.4,543.2018,1036.636,1009.119
32.08101,390615.8,167834.2,705943.2,549.6754,667.0396,729.681
32.08718,385482.3,176031.5,385778.4,342.3601,740.7553,673.9702
32.08783,246993,159831.8,415038.7,399.4717,565.5422,602.5402
32.08975,324213.1,147152.3,628535.3,564.8491,568.0195,549.7639
32.09342,332092.5,154703.4,356538.6,372.3094,354.6436,374.1232
32.09569,160690.8,101969.3,430638.2,446.5412,971.6497,843.4028
32.09887,364552.3,198733.9,340408.9,474.9569,445.509,388.2204
32.10073,413318.4,196240.8,421266.5,509.3301,652.382,319.3562
32.10509,586753.1,265730.1,744210.3,948.572,992.7955,973.08
32.10793,451947,174578.9,363501.4,523.1767,849.6257,820.281
32.10802,450376,211216.3,582533,612.8329,570.954,588.207
32.10847,307548.4,147877,408303.2,611.9924,726.7908,679.618
32.11744,296749.5,166987.5,467909.4,407.7737,802.1433,756.6368
32.12529,277228.3,128337.4,387085.4,629.9531,1310.795,1463.756
32.12611,620676.5,297449.6,566794.7,1420.55,420.4406,534.9883
32.13036,446844.1,261567,384956.7,419.9098,431.4117,434.6559
32.13115,281267.7,119187,295791.4,369.891,522.056,448.5909
32.13308,304916.8,158748.8,280639.7,312.1011,409.3811,409.2189
32.13558,243083,149318.4,245159.2,337.951,364.4645,242.5143
32.13632,347646.5,143119.2,569407.1,694.3641,728.6193,879.0294
32.139,600810.7,329779.5,484082.2,466.0651,515.5972,420.5586
32.1435,591658.5,265360.5,593790.1,489.3344,1486.156,1326.824
32.14562,329878.5,167213.8,468263.2,531.11,586.6733,692.0784
32.14881,492329.1,266781.8,461094.7,463.7204,328.543,480.1328
32.15239,218288.1,142115.7,422928.6,489.7325,300.8793,500.394
32.1564,277433.5,131756.8,392763.5,528.2346,642.2219,578.1943
32.16198,501038.3,259554.4,691308.8,807.4961,1231.682,1107.845
32.16291,443224.8,232560.2,558723.5,229.7589,440.923,401.3297
32.16538,320833,146023.4,315448.4,190.5343,524.8872,566.2943
32.16653,465138.8,178862.9,631778.6,299.39,526.3029,634.0968
32.1732,468650.9,228009.6,410797,407.4788,192.7609,297.2518
32.17368,545002.4,247944.5,506300.2,352.874,450.8471,311.9094
32.17615,301536.6,180297.6,480548.7,410.5313,458.6478,610.9307
32.17808,280262.6,132441.1,562870.9,261.3598,862.1304,996.8212
32.17903,458632.1,229105,564393.6,682.8621,962.9495,913.1814
32.18139,513240.7,182551,649530.4,528.8097,749.6619,616.5637
32.18497,448430.6,168496.2,513292.7,426.4128,583.4882,478.5845
32.18864,564420,281625.1,520393.9,273.4221,490.5583,486.6211
32.18938,306123.9,151247,267185.7,374.6688,117.4526,286.1185
32.20378,504841.6,246509.8,720505.8,758.2294,693.9807,679.9277
32.2077,400658.3,178171.8,525926.5,578.6515,777.8123,962.3448
32.20773,432415.1,218327.2,426567.1,431.0431,377.1756,223.0494
32.2131,305394.4,127459.4,612549.3,939.4442,2086.853,1965.522
32.21546,385262.4,189154.6,445427.6,442.1027,623.686,578.6367
32.21585,227523.2,126374.1,339714.1,419.9098,559.7322,391.0074
32.21826,375397.8,157321.9,435186.8,438.888,410.2068,369.6551
32.22014,445261.9,224499.5,383748.4,501.4852,512.2793,404.1904
32.22398,460203.1,198091,606742.8,572.3107,483.8931,310.5527
32.22493,363246.9,161444.6,557434.1,525.4033,287.6373,315.5369
32.22846,492851.4,259790.7,561092.1,326.3606,290.1884,427.8874
32.229,186238.9,89578.72,496594.8,909.8045,601.6554,463.2338
32.23077,291640.6,164705,470174,344.7637,642.5905,481.8729
32.23727,326900.4,155291.4,468246.2,504.4196,458.5003,210.6479
32.23772,245477,144344.5,276541.9,435.924,624.4676,665.3732
32.2392,187761.4,94893.12,373803.9,446.3053,518.222,478.2158
32.23929,302499.9,144144,442740.1,322.5413,769.9526,348.8778
32.24079,433177.7,170484.2,573631.4,707.3554,690.1909,553.2882
32.24839,338242.2,204571.4,463700.1,683.6732,384.3127,474.7063
32.24856,322321.5,146052.5,374003.1,531.8326,646.8227,681.8004
32.24863,408524.8,189170.2,543415.8,665.0931,722.8388,637.3999
32.24864,478427.2,269408.2,422157.6,663.1318,380.287,413.4215
32.25368,306482.4,148933.1,323574.7,209.6895,499.3027,334.869
32.25465,573898.4,282366.6,679728.3,738.0715,773.7866,563.6989
32.2576,225580.8,98271.04,344715.4,262.9818,292.7395,281.5472
32.25815,345132.8,184913.1,429322.2,429.9371,790.7151,529.7534
32.26578,313337.6,145765.8,409912.3,485.4119,255.2991,519.033
32.26721,392032.2,199898.7,564758.5,627.9772,1033.229,1029.793
32.27071,437702.2,202412,607998.3,513.9456,723.7825,631.7521
32.27195,412381.8,184144.8,360344,150.1595,422.8442,523.6043
32.27325,427244.5,240021.6,434547.4,557.1664,680.2963,576.5723
32.27581,473551.8,201296.5,577294.2,430.2321,622.9045,753.142
32.27681,384898.2,170580.5,496582,562.9911,479.2186,409.0862
32.27979,311538.6,148664.3,457575.6,482.2268,417.403,509.8904
32.28117,346258.3,169305.9,378043,352.7856,472.4944,435.924
32.28403,618246.7,259375.2,615793.9,1301.8,568.1965,684.6169
32.28906,481973.9,248614.2,627104.2,658.5311,613.0836,821.4902
32.29394,395746.8,183995.8,514346.3,615.6642,400.032,582.7067
32.29498,381637,166259.5,677014.2,651.9543,1031.076,1025.355
32.30174,397664.3,154775,614576.1,682.2133,938.6331,849.3308
32.30305,193428.8,112521.9,415431,476.6085,483.3622,406.5793
32.30807,371315.7,167185.8,503253,329.6784,429.8634,322.0842
32.31163,493137.9,195769.3,616962.8,812.9374,1345.286,938.235
32.31293,210687.4,113036,325395.3,381.3782,351.3404,420.2784
32.31463,509336.5,199946.9,507116.1,500.3792,542.2729,484.4682
32.31679,598710.3,243331.2,567953.6,535.0325,392.2314,679.9719
32.31719,500790.2,272548.7,645428.4,577.1179,644.3748,640.8063
32.32317,474107.2,211932,495257.6,667.8063,641.2044,608.7778
32.32705,379511.3,201200.2,609627.3,517.8239,773.5063,750.2813
32.32821,439489,214741,418416.3,477.2573,680.3701,432.9601
32.33594,482948.4,214961.6,745386.1,631.8701,602.5254,537.5983
32.33618,347226.6,189007.8,435510.3,517.7354,545.9446,472.2584
32.34934,645483.3,266784,707533.2,764.4523,676.3591,809.5901
32.35643,441524.9,195928.3,519056.3,467.7314,775.7773,608.3206
32.35709,566786.6,282748.5,507346.6,239.2111,147.5347,255.1812
32.35937,325094.7,178234.6,289460.6,315.6549,311.5555,338.8358
32.36142,246833.9,116489,388624,479.3513,282.6236,255.4023
32.3672,467992.4,306873.3,480825.8,615.4282,766.6347,566.1763
32.3683,389257.2,183991.4,575443.4,781.2186,415.5154,377.1166
32.3711,487552.7,255425,543881.3,655.8768,507.5311,439.5073
32.37495,439459.1,193197.8,811866.9,720.907,671.2275,726.0829
32.37602,419622.8,174929.4,552102.9,667.9096,871.6269,918.5932
32.37883,368650.2,167844.3,431014.9,441.5128,441.4833,422.0332
32.37959,208518.7,112306.9,325873.3,445.0076,441.5423,266.7421
32.38237,494950.1,238305.8,625005,345.383,941.951,861.7913
32.38894,479682,260397.8,387643.1,472.863,635.8958,567.5919
32.39194,200764.3,124703,403515.4,641.2339,616.254,546.3723
32.39374,549521.6,256016.3,602480.1,301.5281,408.2161,456.3621
32.39609,415456.7,167752.5,320926.2,438.7995,602.3632,578.8874
32.39626,259919.2,137944.8,443722.7,432.4292,547.0063,609.5888
32.39883,416793.7,213141.6,559054.4,548.422,428.5657,511.6747
32.3989,185445.8,100106.7,432982.4,650.0078,748.8951,670.5491
32.40371,341959.4,192712.8,451715.4,478.3485,688.0822,460.373
32.40618,359660,147490.6,659974.4,491.2366,743.4391,717.5007
32.42118,295766.9,169793.1,350002.8,396.5372,192.2596,288.7285
32.42189,474653.3,229979.7,431121.9,363.329,441.9257,413.0971
32.42441,300693,164981.6,400286.6,472.8925,516.2165,448.7974
32.42525,464812.8,179301.9,624710.9,675.1499,1098.142,1210.758
32.42686,290692.8,127518.7,421736.5,551.7988,275.1621,406.019
32.42804,393876.5,184599.5,544016.9,783.9908,1364.839,1161.845
32.42949,414978.2,211496.3,511541.3,231.5579,647.383,527.7775
32.43575,351400.8,188029,411940.3,575.6875,401.02,482.1383
32.43664,385411.5,167669.6,477156.7,489.644,778.1809,713.3128
32.43767,359739.7,202768.2,507916.5,505.4224,735.4762,675.6218
32.43967,232479.2,133812,418344.3,356.8555,503.1072,247.3657
32.45887,283339.3,161321.4,330845,293.3883,464.9738,339.3666
32.46165,401709.5,187342.4,568893.8,542.9512,454.0175,552.3149
32.46349,286766.3,172941.4,336416.5,375.6273,607.3916,525.9785
32.46554,190523.4,95356.8,390897.4,436.9563,478.0389,376.6742
32.46928,239644.6,136644.5,447260.1,431.5444,660.9052,553.7453
32.47158,437987.1,254215.4,672642.3,727.4396,1039.85,499.9368
32.47255,338238.3,202095,378704.3,500.7626,764.6292,587.7793
32.47608,373346,171721.8,557746.2,646.1149,674.0882,860.9507
32.48346,482839.1,233637.6,381609.7,356.8407,339.1012,405.0162
32.48599,244100.2,130402.7,277838.4,280.0873,395.9474,222.548
32.48706,321978.7,205147,360975.7,464.9443,1061.527,939.7391
32.48994,465891.6,245207.2,408022.8,280.1168,176.1421,165.9525
32.49014,407039,237020,405030.8,481.8434,363.8156,428.6247
32.49068,266097.4,139993.3,421465,462.7619,853.1943,837.8436
32.49231,327821.9,180772.5,377568.2,364.7889,544.6765,477.4196
32.49945,317736.7,161063.8,395343.7,541.5798,393.8387,488.7151
32.50752,310272.8,205101.1,380008.1,475.4583,350.9128,359.0084
32.50861,466743.8,192878.6,669421.2,702.4597,920.1121,574.2719
32.52028,377416,194865.4,412247.2,321.0225,676.5361,458.3234
32.52332,228034.9,117404,361558.7,483.4802,212.9778,323.1017
32.5316,402169.3,242237,484076.1,530.7562,957.0068,922.3829
