TIME,FSC-A,FSC-H,BSC-A,AF405-A,FITC-A,mCherry-A
10.01953,328060.3,184329.6,355010.1,671.2422,244.387,509.9052
10.02133,579296.3,271574.3,758497.3,4162.38,597.4233,2401.224
10.02973,453514.8,232445.9,457377.3,340.9297,163.7996,273.894
10.0311,292969.4,151709.6,430152.3,1910.489,360.1143,1546.054
10.03409,340473,176307,497577.2,432.8126,362.1198,247.0266
10.03881,540462.5,324140.3,518063.4,1058.77,307.4856,6542.311
10.0529,372511.4,197439.2,655037.4,414.4095,256.3314,352.4759
10.06091,444922.4,195113,856572.4,7789.742,1250.661,20698.62
10.06203,367003.6,194190.1,486374.9,3337.675,547.6994,6348.975
10.07346,563871.4,254987,668275.3,617.6549,873.4259,990.8638
10.08025,560986.9,255103.5,821453.5,7891.814,620.0143,22979.34
10.09149,528659.4,230832,571147.1,649.2853,453.4719,902.8591
10.09693,347795.8,186695,466555.1,1291.787,466.8761,697.0479
10.10303,476502.5,213213.3,572918.7,949.3683,403.3204,3680.006
10.11517,369671.5,186650.2,526858.9,452.8968,481.8139,501.2345
10.11586,458234.2,205266.9,452924,2442.248,353.8178,1830.271
10.122,401897.1,206283.8,404219.1,315.5959,270.8268,298.4019
10.12283,443517.2,223403,469420.2,226.0871,237.9135,217.151
10.13213,380440.8,210676.5,581953.8,445.0961,178.6489,473.8805
10.13317,454375.9,202836.5,491850.1,2199.852,522.8522,3023.878
10.13451,380689.9,230814.1,584583.5,2693.138,368.8146,1876.278
10.14145,561090.8,228146.2,701759.7,2222.797,530.5202,4594.957
10.14623,291498.1,148640.8,452081.6,5723.991,742.4658,7941.966
10.15469,476446.4,280900.5,347419.4,153.2119,249.8431,284.4374
10.16133,473706,226700.3,653617.8,442.2206,439.6548,265.0463
10.16427,580262.8,259528.6,744626.7,4560.17,3179.98,19018.55
10.17306,398973.5,231619.4,534119.2,5405.977,592.5718,3627.008
10.18482,352501.3,205219.8,393832.7,389.2231,171.8805,361.8249
10.19605,276743.5,161600.3,363707.2,111.5247,388.4858,402.4209
10.20774,496455.4,226424.8,704366.9,1041.812,901.5615,1101.135
10.20911,573216.9,331227.7,480798.7,385.9495,294.6122,356.9145
10.20912,282545.6,162140.2,554019.6,25339.07,964.4978,8697.394
10.22435,422159.8,210630.6,517757.5,6109.012,555.4264,7311.084
10.22822,461483.6,265445.6,357710.7,380.6115,145.5882,443.8869
10.24015,435846.6,265911.5,421801.6,219.2744,160.2605,351.5469
10.24085,394955.5,200942.6,471955.3,496.1766,327.8204,302.4276
10.24905,439783,183326.1,580774.2,1464.095,390.5356,2621.634
10.25407,610141.1,276875.2,790060.8,535.0915,558.877,756.5336
10.2607,347018.4,174144.3,356242.3,745.3266,460.7417,680.1193
10.27429,344595.1,203501.8,583557.3,5435.735,700.7491,5356.887
10.27456,311399.1,157329.8,393218.5,968.9069,125.563,900.6914
10.27552,421529,224255.4,447035.1,2238.708,409.8087,1715.62
10.27869,528824.1,242803.7,682852.4,281.208,583.1785,618.7756
10.29067,385482.7,188946.2,477834.9,5877.882,659.2536,6333.271
10.29176,470813.2,245600.3,510587.9,377.5,276.4303,300.7318
10.29526,479371.9,215591,709121.5,633.9051,871.2435,736.2725
10.2976,466111.1,211748.3,577635.4,838.0353,382.2335,1081.714
10.31834,314540.5,136930.1,508340.1,295.6592,483.0083,251.3177
10.32386,407666.9,209473.6,415899.9,128.3795,205.2656,272.1687
10.32696,291389.6,181972,302230.5,382.9708,210.5595,257.1129
10.33883,241010.6,118953,410558.2,7702.298,761.5325,12216.34
10.35221,372081.9,213698.2,421088.5,1392.341,551.6956,848.8737
10.37299,428482.2,214086.9,573459.9,428.9786,489.0395,475.8417
10.37554,479480.6,266572.3,410657.3,467.6576,193.9259,595.9044
10.38575,512545.6,216334.7,660331.6,1188.004,889.2927,1378.819
10.38965,606806.9,253925.3,693441.9,328.1743,477.9504,996.4526
10.39618,378186.7,198787.7,370018.1,529.7977,550.6634,716.498
10.39821,652210.3,331677.9,735597.3,8054.774,485.9575,18049.62
10.40318,314298,173022.1,307148.5,235.7606,300.8498,202.2722
10.41566,619376.9,303937.8,675866.9,445.6122,176.5402,551.2238
10.41949,360404.6,201094.9,418852.2,420.2195,447.0721,555.4559
10.41997,725555.9,327621.3,774024.8,682.6557,776.3081,534.2952
10.43814,488294.7,287296.8,430807,1621.643,339.3371,1909.796
10.44241,380645.9,211913,485289.3,271.8148,469.5894,471.2852
10.44943,497405.5,237877.9,688183.8,2305.817,301.7198,3234.04
10.4637,349173.2,155639.7,607138.5,530.5792,746.4326,435.7618
10.46377,488082.1,216677.4,647481.9,1141.761,510.6572,1523.257
10.47096,638054.1,307876.8,625638.8,518.4874,194.9581,327.5107
10.47459,471312.4,261845.9,665558.5,612.1251,426.2358,363.1078
10.47895,285858.5,148233.1,428859.3,362.459,242.1014,329.3245
10.48259,383066.6,195982.1,611276.6,2889.497,284.2457,3030.19
10.49046,387528.9,240055.2,350330.3,280.2938,487.0782,456.5981
10.49237,323157.7,194057.9,389356.9,550.9141,225.748,468.8078
10.49286,555626.4,328465.8,341181.4,4456.24,256.3756,12540.98
10.49366,334705.2,202631.5,325452.2,132.5379,275.8847,217.2837
10.49383,338267.3,162124.5,343372.9,677.5978,688.2297,1926.194
10.49843,384077.5,211099.8,373956.5,1724.821,160.9536,4972.737
10.51654,365865,196333.8,490136,2155.363,410.5755,2673.142
10.51793,522518.1,276552.7,640575.3,431.8394,412.7432,582.1463
10.51838,335448.4,189455.8,354376.2,488.9952,278.9519,470.2972
10.52128,482313.6,269821.4,448161,395.0921,300.5107,467.8788
10.52602,487661.7,263982.9,586970.4,414.2915,541.3439,638.963
10.53609,413106.3,265190.3,345755.3,245.3013,138.569,249.5776
10.53931,520177.4,261128,606485.4,5231.826,527.571,5439.082
10.54822,591223.3,276249.1,548896.4,620.6926,532.8354,1508.983
10.56096,311426.5,157889.8,391190.6,4004.154,872.2905,1673.947
10.56616,422250.5,230180.2,532768.8,1716.136,686.6666,3532.928
10.56775,344268.1,188105.1,272049.9,198.8658,228.7267,118.942
10.57056,529557,241827,672795.3,8603.727,1026.623,13967.38
10.57339,697223.2,336052.7,571693.9,283.5232,393.47,305.4211
10.58711,459525.4,215262.9,554966.4,327.5697,424.4368,425.4691
10.59824,714752.6,313050.1,728235.1,1021.58,411.9764,801.4207
10.59888,552155.4,277643.5,576403.3,4278.255,527.1434,7567.637
10.61482,333187.2,191690.2,293335,309.9334,113.9136,151.118
10.62038,540458.1,337714.7,476932.2,1533.741,220.5721,6133.741
10.62554,339223.6,177469.6,419936.3,667.069,459.4588,906.4277
10.63975,412327.3,190919.7,655296,524.2827,793.4873,877.894
10.65207,575671.8,253901.8,714771.8,585.361,301.4249,501.5146
10.65493,312662.2,165599.8,311073.2,315.8023,289.5838,429.9371
10.65736,506221.7,257249.4,556950.2,230.157,572.6498,570.7918
10.66319,509620.8,250131.8,693312.8,838.1975,326.8177,1158.143
10.69049,529608,249846.2,540638.9,3685.3,403.807,2562.915
10.71293,397004.1,210324.8,483796,458.6478,431.9868,311.408
10.718,480608.7,209722.2,652950.7,495.4245,447.6914,449.7264
10.72277,437291.9,253682.2,661428.5,516.5851,807.9238,823.8495
10.73151,337511.4,176881.6,458087.3,3199.593,280.5444,1323.403
10.73265,557349.8,273181.4,555753.3,3194.446,498.3737,3220.281
10.7401,456390.6,228216.8,483039.8,336.1372,303.6663,309.668
10.74106,353423.6,224280,403887.4,298.4019,257.3046,221.2357
10.74803,583380.9,275916.5,736615.9,502.8123,941.3317,934.2978
10.75183,393365,209567.7,522473.1,295.1431,276.2386,356.0739
10.75525,282804.3,147038.1,329075.6,609.6478,482.5364,795.5076
10.76343,616265.4,305944.8,770618.2,562.6815,483.141,650.288
10.76443,418814.5,240105.6,328720.2,3553.646,276.6957,7298.978
10.76509,414946.3,217964.3,611702.7,1527.843,353.4639,2381.273
10.76537,427547.7,215707.5,493595.5,350.1313,380.8031,519.6966
10.7696,627913.3,313430.9,728118.2,609.7363,427.4745,563.3745
10.77354,476318.3,228385.9,516837.8,337.6708,365.0838,465.5342
10.78533,534833.8,270661.4,576666.8,344.9701,559.5848,284.4669
10.79499,407068,205568.2,504087.8,773.3294,246.3777,502.2372
10.80853,479499.9,265979.8,495184.6,309.5648,449.7706,303.0617
10.82621,465205,238560,641733.5,955.4584,655.7736,720.9513
10.84158,411564.6,194154.2,609674.7,400.4892,972.2837,902.9181
10.8427,435286.3,256780.2,466850.2,2862.291,491.0892,2143.124
10.85057,294164.6,188806.2,299409.1,6576.139,311.644,1475.701
10.85618,605212.5,338977,478275.2,701.221,380.9653,600.8444
10.8611,288838.1,158093.6,374193.3,3212.407,376.7185,5737.145
10.88755,367750.3,232019.2,349690.2,316.4807,271.9917,351.6649
10.89115,462046,249045.4,614588.3,4699.064,349.4382,2129.38
10.90653,544637.9,254912,668234.5,1106.046,429.4063,2346.443
10.91838,464292.9,255474.2,573591.1,612.6707,199.9423,854.5067
10.94264,532738.2,290362.3,585599,3834.147,588.1922,2781.157
10.94467,688672.5,364752.7,692248.1,1957.441,630.5135,9290.644
10.94646,420692.3,205917.6,459075,689.5568,555.5001,257.7912
10.95163,320058,162277.9,507640.9,426.2801,414.0703,372.7518
10.95481,544168.3,231112,542058.6,2513.177,1759.401,10242.71
10.95825,452673.9,273125.4,572386.2,559.4521,484.8516,5240.069
10.97006,285824.6,159770.2,382231.6,228.6529,275.3096,384.932
10.98078,358482.2,156283.7,515014.3,316.8788,303.7548,422.7853
10.98646,547537.6,256057.8,680447.6,827.1379,1009.857,870.2112
11.00194,313421.4,175928.5,388866.8,492.4901,200.4879,328.5725
11.00893,464031.4,217455.8,545663.6,579.256,1165.458,881.4478
11.01366,380908.4,233059.7,385435.8,397.0828,397.2008,190.2099
11.01745,466411.7,281429.1,549589.3,1448.597,759.881,4045.768
11.02174,343682.7,188259.7,390592.8,400.091,172.5883,347.3737
11.03182,402899.6,219185.1,535374.1,5664.24,520.0063,4189.011
11.03731,386202.2,210219.5,502720.6,5783.846,680.9599,4127.196
11.03911,354490.3,182030.2,396174.8,407.641,294.9956,261.6989
11.0395,343464.1,169249.9,484339.6,2566.838,715.8049,2582.248
11.04778,276016.5,153046.9,433706.9,3370.692,459.1934,2894.231
11.05425,373695.5,174904.8,455723.7,411.1948,1054.11,806.7146
11.06194,327915,180687.4,391073.4,228.476,316.6576,251.1702
11.06693,288705.6,167265.3,295766.5,271.3724,336.8155,292.769
11.07418,470881.9,225761.8,529841.6,312.2191,514.6977,321.1552
11.07575,322870.9,181434.4,414255.2,308.2671,249.1795,293.3588
11.07735,699396.7,316895,826702.8,1737.783,210.2941,1445.353
11.08365,454089,195829.8,652597.1,780.8057,637.9897,671.2275
11.08576,651984.1,289178.4,853058.4,3106.058,791.4671,4869.47
11.08835,515126.4,265199.2,518450.3,2487.873,466.2715,4085.951
11.08901,524125.5,274840.2,567070,3067.409,417.3587,7711.662
11.09766,294817.1,158743.2,381992.2,764.0688,357.2536,1751.585
11.11295,396307.3,209571,402724.6,495.572,279.6154,1657.608
11.12575,397009.8,184084.3,607663.6,450.095,659.6518,532.5847
11.1293,468840.5,210729.1,632458.8,1057.708,752.39,5657.295
11.13072,340563.1,185614.2,389342.9,393.0129,185.5796,127.2883
11.13167,688668.9,294190.4,739064.5,660.3891,743.3654,1530.6
11.1317,433281.4,207907.8,568615.4,615.8411,712.0889,885.6062
11.13831,585257.9,275162.7,860141.1,639.5676,255.889,422.918
11.13928,455153.2,233132.5,660834.6,29702.87,640.8063,12165.96
11.13936,384003.9,192274.9,594173.4,2196.917,331.4037,1450.219
11.14128,411403.5,188124.2,524132.4,5461.29,295.0841,3132.041
11.14747,450927.8,227355.5,433817.8,959.5431,183.1612,2675.074
11.15567,384497.3,208175.5,493039.1,328.7199,366.2635,238.5181
11.15813,379042.4,196882.6,570391.8,426.3096,300.894,364.3022
11.16075,611154.7,348316.7,496443.1,439.0207,411.0621,261.8022
11.16277,384584.3,224379.7,298940.1,414.0998,369.1095,362.8866
11.16643,242378.9,126261,446320.3,2131.047,527.3351,1550.567
11.16845,425740.7,248545.9,456697,354.8353,565.8961,396.0063
11.1699,578530.8,270170.9,670025.2,1381.739,762.4763,1861.753
11.17694,427338.8,223658.4,518865.8,283.066,240.1107,355.661
11.18367,291624.1,160713.3,321771.1,289.4216,322.1874,507.6195
11.18917,417043,235172,377393.7,3345.83,467.3037,2054.323
11.1964,380236.5,185136,655147.1,5978.258,882.1851,9715.021
11.20575,574341.1,300382.9,483438.7,1637.863,341.726,2993.899
11.21434,560194.8,338861.6,363639.5,1182.239,236.3356,6442.716
11.21589,446562.1,246829,472762,1315.72,322.3791,1974.782
11.22117,434866.6,240038.4,387864,312.2633,599.7531,304.7723
11.22179,422482.5,222177.8,460880.3,2323.1,574.9502,3396.35
11.24002,292041.8,154010.1,291154.1,298.4167,344.7932,298.6231
11.25422,513732.4,276138.3,760295.4,1204.417,1034.291,2413.095
11.26162,437653.7,260573.6,399666.9,523.678,419.954,1298.777
11.26513,402455.6,194735.5,708009.6,531.0511,281.0605,378.1931
11.26591,424461.3,240680.2,553212.3,519.092,659.5928,672.1712
11.26691,555417.9,257743.4,569410.5,519.4459,574.8618,572.7383
11.26824,366558.8,195954.1,332945.3,2294.271,360.2618,2344.039
11.27429,509215.3,245087.4,545103.4,568.5062,345.6779,620.3682
11.28206,588358.9,271336.8,631136.8,640.9684,410.0151,663.3088
11.28769,361283.5,201287.5,393241.3,251.878,370.8053,338.2164
11.29653,545476.3,272389.6,626803.2,432.9011,271.0185,493.6697
11.29735,529640.9,264503.7,563672.6,609.6035,664.7834,633.33
11.29949,429389.3,197205.1,635816.4,2692.74,684.4252,3281.271
11.30258,315778.8,147168,526831,3291.623,648.8576,11833.89
11.32558,443999.8,257777,635497.1,864.1211,627.579,570.084
11.32673,436149.5,230410.9,498105.3,334.987,203.909,256.4936
11.32817,511269.5,271147.5,549509.8,462.585,493.8172,563.4925
11.33062,415838.5,212934.4,397282.7,570.7476,287.0475,435.7471
11.33208,474070.6,207487.8,653163.8,1260.467,511.2913,8233.6
11.34005,293723.8,173033.3,337859.6,382.8086,241.1576,209.1291
11.34077,474009.4,217057.1,579044.9,4207.017,710.3931,13666.59
11.35057,368396.5,170946.7,386542.3,1480.449,397.9086,2352.518
11.35488,584788.4,268490.9,749503,1552.262,495.9406,6999.779
11.35541,335983.1,200286.2,357130.4,2259.559,441.4833,4079.418
11.35974,611459.8,380487.5,538941.8,538.8813,242.3521,2250.298
11.36099,265490.3,140437.9,370227.7,255.9627,271.7705,324.3846
11.36437,547571.1,277141.8,625615.9,492.4016,376.4383,400.0763
11.36534,467152.9,248271.5,459433.7,465.9471,345.6042,162.1923
11.36992,598248.6,350381.9,484069.7,477.0361,187.3049,429.0524
11.37046,474232.3,230137.6,461347.7,1380.485,146.2223,843.2112
11.37617,433352.8,216382.9,485011.4,522.1149,473.1874,431.6772
11.38951,372520.2,196432.3,498857.4,2725.845,505.5403,1272.721
11.40522,541612.1,237126.4,627465.8,1421.42,312.3665,4441.14
11.40619,314459.8,157783.4,307354.5,2204.217,557.3581,5000.71
11.40867,456911.4,259371.8,543793.8,803.087,301.5871,1584.94
11.41536,429363.8,258289.9,483581,2943.763,698.5225,4901.941
11.41759,553433.8,295333.9,593332.8,345.2503,512.1466,207.3006
11.41867,371592,205162.7,477656.1,405.9157,322.1432,219.6726
11.42303,420839.7,263844,326715.3,115.3587,138.3773,177.307
11.42343,409422.3,212451.7,387574.9,730.5657,319.5184,1817.825
11.42603,314672.7,161739.2,378506.1,4471.03,609.1169,12217.58
11.45266,477735.6,219365.4,655895.9,771.3387,470.7543,879.6487
11.46739,422943.2,223518.4,444594.5,947.9822,203.791,668.116
11.48219,535887.6,311264.8,742652.8,1214.842,995.5383,5126.214
11.48446,405112.3,196263.2,587216.6,5415.945,274.3069,16165.26
11.4908,489621.1,279465.8,423738.8,257.2309,555.0872,337.5823
11.49891,331927,177225.4,490755.1,4223.458,552.6689,3681.51
11.50805,332720.8,190997,379413.8,226.7065,156.7805,343.5692
11.51501,507938.3,234453,552005.4,6191.458,743.1442,6272.31
11.51719,535015.3,241993.9,619946.7,414.3947,219.82,391.0222
11.52192,353308.5,171289.4,511470.6,1004.386,489.7915,662.0406
11.52682,472780.7,258348.2,579286.9,532.0981,413.6869,352.3284
11.53706,516058.4,312287.4,553527.3,4116.431,754.8378,6134.243
11.54461,307802.8,170760.8,351588.7,5289.94,788.3852,12752.6
11.5591,567776.4,263742.1,737624,393.3226,439.935,597.7329
11.56362,298439.9,147732.5,396425.8,278.8192,476.8297,474.662
11.56519,378341.4,193201.1,530250.6,300.1125,425.8524,489.1869
11.5745,331016.1,188994.4,335621.7,242.1604,456.9962,364.4497
11.5764,456198.3,222723.2,571951.5,615.7526,556.783,575.658
11.59371,344756.4,182163.5,495518.2,480.4867,256.4346,306.6893
11.60778,699061.7,323448.2,668448.4,422.4314,616.0181,779.1984
11.61405,403686.9,208809.4,385939.5,1257.473,342.9352,2131.754
11.61487,423844.9,187653.8,591939.7,3224.292,718.7099,5565.146
11.62384,526356.9,230372.8,809183.9,4741.489,774.9072,10400.05
11.62918,494382.9,291850.7,553353.7,289.746,416.5919,448.7089
11.63655,380143.5,199553.8,420423.9,373.7693,311.4375,149.1125
11.63697,332173.6,182437.9,448480.4,1522.284,329.8701,1609.109
11.63795,446053.6,224043.7,488238.3,1650.398,447.7651,1041.104
11.65077,342448.4,187040,476152,360.5715,369.4192,384.4454
11.66136,382890.6,194029.9,353825,427.0911,416.7836,450.0656
11.66223,562806.8,256119.4,694481,1253.993,289.2004,1100.029
11.66255,471646.3,242473.3,498395.4,801.5829,376.394,1459.613
11.66376,281769.2,161528.6,338443.8,859.5203,893.864,789.1077
11.66528,373818.6,210816.5,356759.5,2592.924,189.738,2467.036
11.67193,338730.7,202986.6,340553.9,860.0807,326.449,1235.59
11.68703,674492.3,360665.8,673151.4,438.4161,438.2392,435.7176
11.70329,347043.2,164774.4,452673.3,251.2734,257.688,280.7214
11.70869,531156.9,319692.8,563380.1,1350.241,351.1782,1146.494
11.71744,564164.8,248978.2,810431.1,1557.999,682.3608,1815.229
11.73007,605056.9,276582.9,657678.2,497.3563,1235.752,1137.912
11.74287,449989.4,232969,393820.2,3860.926,401.8606,794.0919
11.74501,351338.5,199840.5,471479.4,395.1364,574.2129,480.531
11.75183,331640.6,180373.8,338917.4,239.1522,404.0725,226.1166
11.7581,541344.7,262073.3,571241.1,632.8581,398.7639,513.1494
11.76075,539405.8,271443.2,665851.4,1663.079,483.4212,813.9254
11.78267,363835.5,196659.7,369008.2,3765.99,644.8024,5024.024
11.78497,451663.3,190319.4,757835.9,3411.288,685.2215,9184.486
11.78529,374625.5,230576.6,282204.1,23.13662,378.0309,229.5819
11.81335,451254.5,196712.3,499302.3,1096.726,485.1317,784.8756
11.81977,370607.3,198768.6,587607.2,723.0895,259.3838,505.5846
11.82694,453717.7,237372.8,477175.4,1586.414,179.1355,8362.082
11.82827,518495,312256,594090.3,1147.423,496.2503,1840.401
11.83782,406897.4,206526.9,530091.9,4610.263,639.4201,7482.61
11.84008,435375.4,197610.6,523263.2,1021.949,479.7052,1250.941
11.84337,587992.8,316438.1,599855.9,396.4782,466.9351,419.1725
11.84729,490884.3,273069.4,685759.1,6096.832,1233.511,11098.66
11.84891,412113.3,219073.1,598222.3,7344.587,760.2496,3450.498
11.85067,376915.3,191434.9,442819.1,506.8528,706.4706,468.8668
11.86248,399348.1,222729.9,533997.9,595.5063,498.0788,522.2477
11.86714,471659.9,268441.6,474334.5,414.38,112.1735,255.4171
11.88352,572589.5,289406.9,874369.1,10444.35,1323.639,14234.52
11.88818,315325.5,156576,378422.4,3319.11,616.372,3591.337
11.88984,393835.8,240760.8,335778.6,1254.952,2053.246,3440.691
11.91345,333760.3,188053.6,373265.7,2010.984,492.0624,8665.852
11.91357,484764.5,207765.6,581420.1,7949.324,723.7383,15962.03
11.9137,385388.5,203562.2,459273.9,200.6796,465.6816,374.3148
11.91498,380298.9,147668.6,575562.8,3641.105,1828.619,1621.657
11.92091,416456.9,222295.4,449102,482.9641,502.5027,599.8268
11.92249,351750.3,176008,461238,252.5711,465.254,493.7582
11.93485,639296.6,319720.8,651309.1,2568.799,420.3964,1442.153
11.93991,342909.1,195300,315387.5,345.5452,233.4012,288.4631
11.94784,436864.4,255865.1,327239.3,1053.255,119.7235,3457.576
11.95242,379486.1,185748.6,424935.8,357.2831,559.9977,461.1251
11.95866,316057.3,172430.7,346897.2,2561.706,504.803,3930.866
11.96115,639537.2,303394.6,665648.7,1879.921,569.214,4498.355
11.96167,644688.4,299110.6,803234.9,514.2405,344.1001,891.7405
11.9661,268426.5,110219.2,487152.4,5134.354,374.9194,3367.89
11.96801,601033.5,296322.9,677799.3,5220.279,1335.613,12374.29
11.9773,360829.5,210340.5,403607.2,306.9547,478.7762,447.7504
11.97961,529205.5,282404.7,500015.3,1529.17,957.0657,4185.974
11.97961,462384.9,189565.6,550564.9,489.2164,4323.319,2970.674
11.98185,603251.6,318545.9,581058.4,3727.591,292.1496,8770.814
11.98491,312962.4,161101.9,309591.5,540.872,271.1069,1436.933
12.00038,503962,239434.7,584125.8,1906.641,332.9815,1511.519
12.00298,324212.4,166835.2,469775.2,7412.404,1242.226,2318.514
12.01365,518252.2,317038.4,379881.7,841.2057,228.476,1835.815
12.01453,370324.4,200200,433547.6,1347.336,538.0703,3014.957
12.02912,458824.4,254371,480368.9,613.9094,360.9991,372.8108
12.04729,493133.3,206660.2,713616.2,1301.785,854.4477,3211.345
12.04738,563027.1,252538.7,586796,417.7274,259.5313,110.5515
12.05257,366435.9,205180.6,501704.1,1284.164,372.5748,3794.598
12.05339,396866.7,235334.4,481124.6,1284.93,525.5508,3431.505
12.06424,470265.6,309929.8,461498.1,593.1764,287.4309,395.0626
12.07309,363463.7,188145.4,456881.1,424.8645,357.0619,209.0259
12.07997,394117.9,225560.2,408452.5,2861.716,443.769,6631.864
12.08403,464979.9,223358.2,577415.3,1148.957,409.5875,1633.587
12.08673,371286.1,207979.5,371706.6,1272.219,300.2895,769.6429
12.0868,543644.5,294733.6,570112.9,375.5978,123.0267,252.925
12.08712,468532.9,229762.4,667924.6,3115.422,356.4278,12165.72
12.08714,423014,237686.4,366605.6,290.8077,314.6669,130.6799
12.08855,375202.4,192058.7,481013.6,471.3441,271.0775,435.231
12.12719,338479.8,186903.4,311749.4,351.6353,409.9857,419.895
12.13545,298074.1,145107.2,489135.8,3164.099,277.6395,5537.571
12.14537,438684.1,239345.1,632629.3,3129.166,549.5574,4460.251
12.14568,367416.9,174901.4,517599.1,7185.89,688.0233,8410.494
12.15486,550740.8,308696.7,656145.9,566.7514,604.1917,695.7355
12.17582,462522.4,215498.1,526672.7,328.1448,286.6198,223.6688
12.1773,376904.7,207859.7,465827.3,286.8558,346.2383,498.6392
12.17736,514023.7,293631.5,517638,331.2268,320.7275,367.104
12.18435,589514.4,295300.3,842560.1,9960.441,1032.595,11169.12
12.18475,627723.8,327688.5,597031.8,581.0403,618.0236,514.447
12.1855,495578.7,232462.7,655932.3,358.6545,693.2286,722.8978
12.19018,295278,148811,453515.1,5150.147,645.7905,4694.212
12.19152,510584.5,213076.6,591690,3265.876,511.2323,5420.222
12.19304,360612.5,194852,349915.3,2505.479,154.2441,1041.649
12.19358,558824.5,280778.4,539342.9,486.2672,603.941,678.0402
12.20378,448535.1,233702.6,614314.5,469.7811,635.3649,647.2503
12.21667,331438.8,185440.6,475125.8,1712.582,283.8181,3699.22
12.21895,562746.6,248923.4,782958.7,2631.249,600.0776,1485.33
12.2267,339359.6,172453.1,441059,4038.365,469.4419,2613.701
12.22717,367239.4,193857.4,554618.9,6294.267,253.102,3376.959
12.22805,598891.6,304320.8,672778.1,1415.05,231.0271,6223.648
12.22969,490440.6,294997.9,428676.3,267.6416,544.1751,439.4041
12.24003,725192.6,353848.3,705338.7,487.1225,663.1613,659.1209
12.24789,513809.8,239484,521519.8,685.8703,567.0463,624.5118
12.25302,403583.1,199654.6,474952.5,2258.025,309.3141,2716.452
12.25949,443913.7,243233.8,577657.3,4219.138,463.5877,12320.1
12.26737,641725.3,309145.8,670462.8,7870.506,965.2203,2857.1
12.27186,491297.7,210877,750052.7,4754.362,751.7264,36546.19
12.27321,505093,246689,511290.2,428.8754,450.331,387.3947
12.27463,395408.2,214459.8,433080.7,549.1151,231.5137,368.9915
12.27521,425702.8,241622.1,456287.2,587.6466,287.3866,409.1746
12.28562,574560.5,285799.4,516327.7,4482.96,519.962,3343.824
12.29253,387690.7,221453.1,335128.8,2240.566,338.9537,10062.79
12.29353,758259.4,380617.4,746834,809.6343,533.4399,868.1468
12.30431,492463.6,249725.3,518825.8,376.689,528.7212,577.5308
12.30512,388705.4,228678.2,312856.9,171.0399,246.3188,200.8713
12.30807,419809.3,195855.5,490528.5,3755.299,415.4417,308.8717
12.30837,533236.3,226585,794192,14119.4,1051.441,16994.11
12.30878,607456,285828.5,741531.1,1458.005,823.304,2027.603
12.30955,327686.9,179307.5,418386.2,1264.846,396.0653,590.7875
12.31238,398839.2,244864.5,403166.2,1740.142,424.4516,1578.039
12.31475,464011.2,211725.9,591611.6,5268.543,780.7172,17312.64
12.31863,343423.1,188408.6,524583.8,5142.877,792.5583,1704.825
12.33618,416867.5,228805.9,516719.9,6387.625,644.7435,4507.969
12.34121,341540.8,187621.3,440849.7,338.5408,321.2584,275.2801
12.34687,478917.6,228241.4,738826.9,3011.3,875.5051,3651.561
12.37835,430397.9,188070.4,516049.9,746.4915,953.9985,1000.758
12.39672,579359.4,316510.9,518699.7,247.4395,243.5612,248.6634
12.40495,342846.4,197694.6,420915.4,263.7486,195.8871,227.4438
12.41462,360389.2,207154.1,302750.6,346.2235,398.3362,455.964
12.42189,579559.6,377686.4,438010.7,358.7725,253.913,694.8212
12.44024,573799.9,291969.4,497930.8,529.2226,276.0321,366.6469
12.4541,354738.5,194414.1,559995.9,2173.515,328.8084,1281.214
12.46507,335647.5,164851.7,398332.6,2030.965,170.4353,1447.536
12.46918,543106.3,248193.1,816299.2,9795.417,1020.032,20994.07
12.46985,558821.9,266874.7,788975.8,649.3295,793.9592,823.127
12.48385,231363.2,130977.3,497546.5,4246.801,270.1779,3977.7
12.48913,365341.7,185397,484018.9,544.6027,426.3981,540.8278
12.50542,261438.5,149322.9,363928.9,6214.093,721.2167,2257.863
12.50869,311810,158646.9,397510.9,375.7895,350.957,317.1295
12.51088,552780.6,312511.4,511779.8,968.2875,216.6496,1500.666
12.51531,278943.8,148093.1,461759.7,8285.55,670.3132,7500.911
12.54354,340825.8,190891.7,283084.4,297.3845,88.66827,883.4532
12.54745,375948,217495,410627.1,311.408,227.1783,187.4671
12.55168,460998.8,212336.3,725489.1,454.4746,1959.844,1684.21
12.55269,477686.3,199122.6,684716.6,478.4518,831.0309,556.5176
12.56749,386766.7,210314.7,367236.7,277.1381,421.2074,501.1313
12.56858,317441.7,187352.5,338029.4,201.5054,166.6604,130.208
12.57794,445722.1,210455.8,621933.1,461.0366,814.5742,747.332
12.59242,499620.9,266383,642145.8,313.207,632.3862,786.306
12.64123,453299.8,237369.4,467043.7,1511.829,253.7065,4862.333
12.65,392492.1,225635.2,356969.3,982.0161,99.38867,384.3127
12.65241,543731.2,269272.7,638270.8,492.4753,284.4817,2147.341
12.66137,389774.8,161476,592891.4,387.4684,274.8819,261.64
12.66299,530906.8,255181.9,621988.6,3474.416,310.8624,8944.745
12.66534,559176.2,264330.1,669148.1,935.1531,342.2274,680.2373
12.6803,461665.2,247448.3,704293.4,3947.058,783.0913,3074.192
12.68383,410581.1,232462.7,428794.1,479.0416,684.4694,728.0884
